,train_id,depart_station,arrive_station,time_depart,time_arrive,depart_lon,depart_lat,arrive_lon,arrive_lat,delay
0,S11996,Mortsel,Mortsel-Liersesteenweg,2019-03-15 00:18:00,2019-03-15 00:22:00,4.448437,51.182959999999994,4.468843,51.169027,60
1,S11996,Mortsel-Liersesteenweg,Hove,2019-03-15 00:22:00,2019-03-15 00:25:00,4.468843,51.169027,4.465157,51.154114,60
2,S11996,Hove,Kontich-Lint,2019-03-15 00:25:00,2019-03-15 00:28:00,4.465157,51.154114,4.476358,51.134023,60
3,S11996,Kontich-Lint,Duffel,2019-03-15 00:29:00,2019-03-15 00:32:00,4.476358,51.134023,4.493186,51.091243,60
4,S11996,Duffel,Sint-Katelijne-Waver,2019-03-15 00:33:00,2019-03-15 00:36:00,4.493186,51.091243,4.496116000000001,51.069975,120
5,S11996,Sint-Katelijne-Waver,Mechelen-Nekkerspoel,2019-03-15 00:36:00,2019-03-15 00:40:00,4.496116000000001,51.069975,4.489914,51.029883,180
6,S11996,Mechelen-Nekkerspoel,Mechelen,2019-03-15 00:41:00,2019-03-15 00:44:00,4.489914,51.029883,4.482785,51.017648,180
7,S11996,Mechelen,Weerde,2019-03-15 00:47:00,2019-03-15 00:51:00,4.482785,51.017648,4.470937,50.977449,120
8,S11996,Eppegem,Vilvoorde,2019-03-15 00:54:00,2019-03-15 00:58:00,4.45749,50.9584,4.432823,50.924583,120
9,S11996,Vilvoorde,Brussels-North,2019-03-15 00:59:00,2019-03-15 01:12:00,4.432823,50.924583,4.360846,50.859663,180
10,S11996,Brussels-North,Brussels-South/Brussels-Midi,2019-03-15 01:20:00,2019-03-15 01:32:00,4.360846,50.859663,4.336531,50.835707,120
11,IC3703,Brussels-South/Brussels-Midi,Brussels Airport - Zaventem,2019-03-15 04:09:00,2019-03-15 04:31:00,4.336531,50.835707,4.482075,50.896456,180
12,IC3703,Brussels Airport - Zaventem,Zaventem,2019-03-15 04:41:00,2019-03-15 04:46:00,4.482075,50.896456,4.469886,50.885723,60
13,IC3703,Zaventem,Diegem,2019-03-15 04:47:00,2019-03-15 04:50:00,4.469886,50.885723,4.442774,50.890478,60
14,IC3703,Diegem,Brussels-North,2019-03-15 04:51:00,2019-03-15 04:59:00,4.442774,50.890478,4.360846,50.859663,60
15,IC3703,Brussels-Central,Brussels-South/Brussels-Midi,2019-03-15 05:06:00,2019-03-15 05:10:00,4.356801,50.845658,4.336531,50.835707,60
16,IC3703,Brussels-South/Brussels-Midi,Halle,2019-03-15 05:13:00,2019-03-15 05:23:00,4.336531,50.835707,4.240634,50.733931,60
17,IC3703,Halle,Edingen / Enghien,2019-03-15 05:24:00,2019-03-15 05:34:00,4.240634,50.733931,4.047357,50.697272999999996,60
18,IC3703,Edingen / Enghien,Silly,2019-03-15 05:35:00,2019-03-15 05:41:00,4.047357,50.697272999999996,3.935863,50.662386,120
19,IC3703,Silly,Ath,2019-03-15 05:42:00,2019-03-15 05:51:00,3.935863,50.662386,3.777429,50.626932000000004,120
20,IC3703,Ath,Leuze,2019-03-15 05:53:00,2019-03-15 06:02:00,3.777429,50.626932000000004,3.6168720000000003,50.600612,120
21,IC3703,Leuze,Tournai,2019-03-15 06:03:00,2019-03-15 06:16:00,3.6168720000000003,50.600612,3.3969419999999997,50.613134,120
22,P7680,Bertrix,Libramont,2019-03-15 05:00:00,2019-03-15 05:09:00,5.267193,49.852835,5.37927,49.920434,60
23,IC2803,Brussels-Central,Brussels-North,2019-03-15 04:41:00,2019-03-15 04:45:00,4.356801,50.845658,4.360846,50.859663,60
24,P7511,Moeskroen / Mouscron,Herseaux,2019-03-15 04:47:00,2019-03-15 04:51:00,3.2284479999999998,50.741005,3.245959,50.713894,60
25,P7511,Herseaux,Froyennes,2019-03-15 04:51:00,2019-03-15 04:59:00,3.245959,50.713894,3.3548370000000003,50.62989,60
26,P7511,Froyennes,Tournai,2019-03-15 04:59:00,2019-03-15 05:04:00,3.3548370000000003,50.62989,3.3969419999999997,50.613134,240
27,L5904,Arlon,Klengbetten,2019-03-15 04:35:00,2019-03-15 04:44:00,5.809971,49.68053,5.916385,49.646389,60
28,P7010,Ghent-Sint-Pieters,Merelbeke,2019-03-15 04:28:00,2019-03-15 04:33:00,3.710675,51.035896,3.768889,51.017531,60
29,P7010,Melle,Kwatrecht,2019-03-15 04:38:00,2019-03-15 04:41:00,3.7970879999999996,51.002807000000004,3.829593,50.99175,60
30,P7010,Schellebelle,Serskamp,2019-03-15 04:48:00,2019-03-15 04:52:00,3.9213730000000004,51.003149,3.959361,50.984396999999994,60
31,P7010,Serskamp,Lede,2019-03-15 04:52:00,2019-03-15 04:55:00,3.959361,50.984396999999994,3.984981,50.970895,60
32,P7672,Rochefort-Jemelle,Forrières,2019-03-15 04:43:00,2019-03-15 04:48:00,5.266698,50.160401,5.276783999999999,50.132759,60
33,P7672,Forrières,Grupont,2019-03-15 04:48:00,2019-03-15 04:54:00,5.276783999999999,50.132759,5.280524,50.0906,60
34,P7672,Libramont,Neufchâteau,2019-03-15 05:15:00,2019-03-15 05:22:00,5.37927,49.920434,5.452559,49.854318,120
35,P7672,Neufchâteau,Marbehan,2019-03-15 05:22:00,2019-03-15 05:32:00,5.452559,49.854318,5.539755,49.727337,60
36,P7672,Marbehan,Habay,2019-03-15 05:33:00,2019-03-15 05:40:00,5.539755,49.727337,5.6326849999999995,49.718249,180
37,P7672,Habay,Stockem,2019-03-15 05:40:00,2019-03-15 05:47:00,5.6326849999999995,49.718249,5.769115,49.690939,60
38,P7672,Stockem,Viville,2019-03-15 05:47:00,2019-03-15 05:49:00,5.769115,49.690939,5.7865269999999995,49.688243,180
39,P7672,Viville,Arlon,2019-03-15 05:49:00,2019-03-15 05:52:00,5.7865269999999995,49.688243,5.809971,49.68053,60
40,L4875,Lessines,Acren,2019-03-15 05:13:00,2019-03-15 05:16:00,3.8364339999999997,50.712015,3.847086,50.733095,60
41,L4875,Acren,Geraardsbergen,2019-03-15 05:16:00,2019-03-15 05:20:00,3.847086,50.733095,3.872328,50.771137,60
42,IC1903,Brussels-South/Brussels-Midi,Brussels-Central,2019-03-15 04:51:00,2019-03-15 04:55:00,4.336531,50.835707,4.356801,50.845658,960
43,IC1903,Brussels-Central,Brussels-North,2019-03-15 04:56:00,2019-03-15 05:00:00,4.356801,50.845658,4.360846,50.859663,960
44,IC1903,Brussels-North,Diegem,2019-03-15 05:04:00,2019-03-15 05:13:00,4.360846,50.859663,4.442774,50.890478,840
45,IC1903,Diegem,Zaventem,2019-03-15 05:14:00,2019-03-15 05:17:00,4.442774,50.890478,4.469886,50.885723,720
46,IC1903,Zaventem,Brussels Airport - Zaventem,2019-03-15 05:19:00,2019-03-15 05:24:00,4.469886,50.885723,4.482075,50.896456,660
47,P7280,Heist-op-den-Berg,Melkouwen,2019-03-15 04:47:00,2019-03-15 04:51:00,4.708235,51.074146,4.671532,51.094938,120
48,P7280,Melkouwen,Berlaar,2019-03-15 04:51:00,2019-03-15 04:55:00,4.671532,51.094938,4.6388110000000005,51.113662,120
49,P7280,Lier,Boechout,2019-03-15 05:03:00,2019-03-15 05:08:00,4.560614,51.135758,4.494489,51.16348,240
50,P7280,Boechout,Mortsel,2019-03-15 05:08:00,2019-03-15 05:12:00,4.494489,51.16348,4.448437,51.182959999999994,240
51,P7280,Mortsel,Antwerp-Berchem,2019-03-15 05:12:00,2019-03-15 05:16:00,4.448437,51.182959999999994,4.432221,51.19923,300
52,P7280,Antwerp-Berchem,Antwerp-Central,2019-03-15 05:17:00,2019-03-15 05:21:00,4.432221,51.19923,4.421101,51.2172,180
53,IC3825,Charleroi-Sud,Marchienne-au-Pont,2019-03-15 04:44:00,2019-03-15 04:48:00,4.438567,50.404709999999994,4.394223,50.412171,180
54,IC3825,Marchienne-au-Pont,La Louvière-Sud,2019-03-15 04:49:00,2019-03-15 05:02:00,4.394223,50.412171,4.190608999999999,50.464974,240
55,IC3825,La Louvière-Sud,Mons,2019-03-15 05:05:00,2019-03-15 05:21:00,4.190608999999999,50.464974,3.942542,50.453854,240
56,IC725,Ghent-Dampoort,Lokeren,2019-03-15 04:36:00,2019-03-15 04:48:00,3.740591,51.056365,3.987794,51.108062,60
57,IC725,Sint-Niklaas,Antwerp-Berchem,2019-03-15 05:00:00,2019-03-15 05:17:00,4.142966,51.171471999999994,4.432221,51.19923,60
58,S61553,Geraardsbergen,Viane-Moerbeke,2019-03-15 04:25:00,2019-03-15 04:31:00,3.872328,50.771137,3.9173370000000003,50.751981,60
59,S61553,Brussels-Central,Brussels-North,2019-03-15 05:14:00,2019-03-15 05:18:00,4.356801,50.845658,4.360846,50.859663,60
60,L553,Merelbeke,Melle,2019-03-15 04:28:00,2019-03-15 04:32:00,3.768889,51.017531,3.7970879999999996,51.002807000000004,60
61,L553,Kwatrecht,Wetteren,2019-03-15 04:36:00,2019-03-15 04:39:00,3.829593,50.99175,3.881883,51.001603,60
62,L553,Wetteren,Schellebelle,2019-03-15 04:40:00,2019-03-15 04:43:00,3.881883,51.001603,3.9213730000000004,51.003149,60
63,L553,Wichelen,Schoonaarde,2019-03-15 04:47:00,2019-03-15 04:50:00,3.9691949999999996,51.001962,4.011094,51.003149,60
64,L553,Oudegem,Dendermonde,2019-03-15 04:54:00,2019-03-15 04:58:00,4.064472,51.015229999999995,4.101426999999999,51.022781,60
65,L553,Dendermonde,Baasrode-Zuid,2019-03-15 05:00:00,2019-03-15 05:04:00,4.101426999999999,51.022781,4.153492,51.019436999999996,4140
66,L553,Baasrode-Zuid,Buggenhout,2019-03-15 05:04:00,2019-03-15 05:07:00,4.153492,51.019436999999996,4.201666,51.016290999999995,4140
67,L553,Buggenhout,Malderen,2019-03-15 05:07:00,2019-03-15 05:10:00,4.201666,51.016290999999995,4.2291099999999995,51.014484,4140
68,L553,Malderen,Londerzeel,2019-03-15 05:10:00,2019-03-15 05:14:00,4.2291099999999995,51.014484,4.299073,51.009091,4080
69,L553,Londerzeel,Kapelle-op-den-Bos,2019-03-15 05:15:00,2019-03-15 05:19:00,4.299073,51.009091,4.359121,51.010843,4140
70,L553,Kapelle-op-den-Bos,Mechelen,2019-03-15 05:19:00,2019-03-15 05:28:00,4.359121,51.010843,4.482785,51.017648,4080
71,IC3704,Jurbise,Soignies,2019-03-15 04:29:00,2019-03-15 04:38:00,3.9106940000000003,50.530496,4.067519,50.572763,60
72,IC3704,Braine-le-Comte,Brussels-South/Brussels-Midi,2019-03-15 04:47:00,2019-03-15 05:06:00,4.137662000000001,50.605078999999996,4.336531,50.835707,60
73,IC3704,Brussels-South/Brussels-Midi,Brussels-Central,2019-03-15 05:09:00,2019-03-15 05:13:00,4.336531,50.835707,4.356801,50.845658,60
74,IC3704,Brussels-Central,Brussels-North,2019-03-15 05:14:00,2019-03-15 05:18:00,4.356801,50.845658,4.360846,50.859663,120
75,IC3704,Brussels-North,Brussels Airport - Zaventem,2019-03-15 05:20:00,2019-03-15 05:31:00,4.360846,50.859663,4.482075,50.896456,60
76,IC2003,Mechelen,Antwerp-Berchem,2019-03-15 05:18:00,2019-03-15 05:29:00,4.482785,51.017648,4.432221,51.19923,120
77,IC2003,Antwerp-Berchem,Antwerp-Central,2019-03-15 05:31:00,2019-03-15 05:35:00,4.432221,51.19923,4.421101,51.2172,120
78,P7661,Dinant,Yvoir,2019-03-15 05:08:00,2019-03-15 05:15:00,4.908182,50.260721000000004,4.878643,50.320840000000004,120
79,P7661,Yvoir,Godinne,2019-03-15 05:16:00,2019-03-15 05:21:00,4.878643,50.320840000000004,4.86996,50.348914,60
80,P7661,Godinne,Lustin,2019-03-15 05:21:00,2019-03-15 05:25:00,4.86996,50.348914,4.877241000000001,50.391559,60
81,S83975,Namur,Gembloux,2019-03-15 04:27:00,2019-03-15 04:38:00,4.86222,50.468794,4.691497,50.570489,60
82,S83975,Gembloux,Ottignies,2019-03-15 04:39:00,2019-03-15 04:48:00,4.691497,50.570489,4.56936,50.673667,60
83,S83975,Ottignies,Rixensart,2019-03-15 04:50:00,2019-03-15 04:55:00,4.56936,50.673667,4.5328550000000005,50.711413,60
84,S83975,Rixensart,Genval,2019-03-15 04:56:00,2019-03-15 04:59:00,4.5328550000000005,50.711413,4.514832,50.725697,120
85,S83975,Genval,La Hulpe,2019-03-15 04:59:00,2019-03-15 05:01:00,4.514832,50.725697,4.49706,50.737958,60
86,S83975,La Hulpe,Groenendaal,2019-03-15 05:02:00,2019-03-15 05:06:00,4.49706,50.737958,4.449489,50.766103,60
87,S83975,Groenendaal,Bosvoorde/Boitsfort,2019-03-15 05:06:00,2019-03-15 05:10:00,4.449489,50.766103,4.408112,50.794698,60
88,S83975,Bosvoorde/Boitsfort,Etterbeek,2019-03-15 05:10:00,2019-03-15 05:14:00,4.408112,50.794698,4.389513,50.822187,60
89,S83975,Etterbeek,Brussels-Luxemburg/Brussels-Luxembourg,2019-03-15 05:15:00,2019-03-15 05:18:00,4.389513,50.822187,4.373673999999999,50.838943,60
90,S83975,Brussels-Luxemburg/Brussels-Luxembourg,Brussels-Schuman,2019-03-15 05:19:00,2019-03-15 05:21:00,4.373673999999999,50.838943,4.3807220000000004,50.843276,60
91,S83975,Brussels-Schuman,Brussels-North,2019-03-15 05:22:00,2019-03-15 05:29:00,4.3807220000000004,50.843276,4.360846,50.859663,60
92,S83975,Brussels-Central,Brussels-South/Brussels-Midi,2019-03-15 05:35:00,2019-03-15 05:39:00,4.356801,50.845658,4.336531,50.835707,60
93,P7990,Izegem,Ingelmunster,2019-03-15 05:25:00,2019-03-15 05:29:00,3.212088,50.921149,3.255416,50.914326,60
94,P7990,Ingelmunster,Kortrijk,2019-03-15 05:29:00,2019-03-15 05:39:00,3.255416,50.914326,3.264549,50.824506,60
95,P7970,Schendelbeke,Idegem,2019-03-15 04:34:00,2019-03-15 04:37:00,3.899286,50.797844,3.921553,50.801871000000006,60
96,P7970,Idegem,Zandbergen,2019-03-15 04:37:00,2019-03-15 04:40:00,3.921553,50.801871000000006,3.957653,50.806986,60
97,P7970,Erembodegem,Aalst,2019-03-15 05:08:00,2019-03-15 05:11:00,4.055447,50.919621,4.0396529999999995,50.942813,60
98,P7971,Schendelbeke,Idegem,2019-03-15 05:15:00,2019-03-15 05:18:00,3.899286,50.797844,3.921553,50.801871000000006,60
99,P7971,Idegem,Zandbergen,2019-03-15 05:18:00,2019-03-15 05:21:00,3.921553,50.801871000000006,3.957653,50.806986,60
100,IC4325,Mol,Geel,2019-03-15 04:58:00,2019-03-15 05:05:00,5.116336,51.19105,4.988608,51.168955,60
101,IC4325,Geel,Olen,2019-03-15 05:06:00,2019-03-15 05:11:00,4.988608,51.168955,4.847585,51.188057,60
102,IC4325,Olen,Herentals,2019-03-15 05:11:00,2019-03-15 05:17:00,4.847585,51.188057,4.829535,51.181513,60
103,IC4325,Herentals,Lier,2019-03-15 05:19:00,2019-03-15 05:33:00,4.829535,51.181513,4.560614,51.135758,60
104,IC4325,Lier,Antwerp-Berchem,2019-03-15 05:35:00,2019-03-15 05:45:00,4.560614,51.135758,4.432221,51.19923,60
105,P7681,Bertrix,Paliseul,2019-03-15 04:51:00,2019-03-15 05:01:00,5.267193,49.852835,5.118348999999999,49.895408,60
106,P7681,Gendron-Celles,Anseremme,2019-03-15 05:41:00,2019-03-15 05:49:00,4.964607,50.211234999999995,4.905530000000001,50.238023,120
107,P7681,Anseremme,Dinant,2019-03-15 05:49:00,2019-03-15 05:53:00,4.905530000000001,50.238023,4.908182,50.260721000000004,180
108,L4954,Huy,Ampsin,2019-03-15 05:11:00,2019-03-15 05:15:00,5.234211,50.527242,5.289729,50.539215000000006,180
109,L4954,Ampsin,Amay,2019-03-15 05:15:00,2019-03-15 05:18:00,5.289729,50.539215000000006,5.32049,50.546011,180
110,L4954,Amay,Haute-Flône,2019-03-15 05:18:00,2019-03-15 05:21:00,5.32049,50.546011,5.330333,50.553490000000004,180
111,L4954,Haute-Flône,Engis,2019-03-15 05:21:00,2019-03-15 05:26:00,5.330333,50.553490000000004,5.401986,50.582957,60
112,L4954,Engis,Flemalle-Haute,2019-03-15 05:26:00,2019-03-15 05:30:00,5.401986,50.582957,5.457656,50.595308,120
113,L4954,Flemalle-Haute,Leman,2019-03-15 05:31:00,2019-03-15 05:34:00,5.457656,50.595308,5.468309,50.600396,60
114,L4954,Leman,Flemalle-Grande,2019-03-15 05:34:00,2019-03-15 05:36:00,5.468309,50.600396,5.480983,50.605349,60
115,S11953,Brussels-South/Brussels-Midi,Brussels-Central,2019-03-15 04:38:00,2019-03-15 04:41:00,4.336531,50.835707,4.356801,50.845658,120
116,S11953,Brussels-Central,Brussels-North,2019-03-15 04:42:00,2019-03-15 04:46:00,4.356801,50.845658,4.360846,50.859663,180
117,S11953,Brussels-North,Schaarbeek/Schaerbeek,2019-03-15 04:49:00,2019-03-15 04:52:00,4.360846,50.859663,4.378636,50.878513,120
118,S11953,Schaarbeek/Schaerbeek,Vilvoorde,2019-03-15 04:53:00,2019-03-15 04:58:00,4.378636,50.878513,4.432823,50.924583,240
119,S11953,Vilvoorde,Eppegem,2019-03-15 04:59:00,2019-03-15 05:05:00,4.432823,50.924583,4.45749,50.9584,300
120,S11953,Eppegem,Weerde,2019-03-15 05:05:00,2019-03-15 05:08:00,4.45749,50.9584,4.470937,50.977449,300
121,S11953,Weerde,Mechelen,2019-03-15 05:08:00,2019-03-15 05:13:00,4.470937,50.977449,4.482785,51.017648,180
122,S11953,Mechelen,Mechelen-Nekkerspoel,2019-03-15 05:21:00,2019-03-15 05:24:00,4.482785,51.017648,4.489914,51.029883,120
123,S11953,Mechelen-Nekkerspoel,Sint-Katelijne-Waver,2019-03-15 05:25:00,2019-03-15 05:30:00,4.489914,51.029883,4.496116000000001,51.069975,60
124,S11953,Kontich-Lint,Hove,2019-03-15 05:38:00,2019-03-15 05:41:00,4.476358,51.134023,4.465157,51.154114,180
125,S11953,Hove,Mortsel-Liersesteenweg,2019-03-15 05:41:00,2019-03-15 05:44:00,4.465157,51.154114,4.468843,51.169027,180
126,S11953,Mortsel-Liersesteenweg,Mortsel,2019-03-15 05:44:00,2019-03-15 05:48:00,4.468843,51.169027,4.448437,51.182959999999994,300
127,S11953,Mortsel,Antwerp-Berchem,2019-03-15 05:48:00,2019-03-15 05:50:00,4.448437,51.182959999999994,4.432221,51.19923,300
128,S11953,Antwerp-Berchem,Antwerp-Central,2019-03-15 05:51:00,2019-03-15 05:55:00,4.432221,51.19923,4.421101,51.2172,360
129,P7683,Rochefort-Jemelle,Forrières,2019-03-15 04:43:00,2019-03-15 04:48:00,5.266698,50.160401,5.276783999999999,50.132759,60
130,P7683,Forrières,Grupont,2019-03-15 04:48:00,2019-03-15 04:54:00,5.276783999999999,50.132759,5.280524,50.0906,60
131,P7683,Libramont,Neufchâteau,2019-03-15 05:15:00,2019-03-15 05:22:00,5.37927,49.920434,5.452559,49.854318,120
132,P7683,Neufchâteau,Marbehan,2019-03-15 05:22:00,2019-03-15 05:32:00,5.452559,49.854318,5.539755,49.727337,60
133,P7683,Marbehan,Habay,2019-03-15 05:33:00,2019-03-15 05:40:00,5.539755,49.727337,5.6326849999999995,49.718249,180
134,P7683,Habay,Stockem,2019-03-15 05:40:00,2019-03-15 05:47:00,5.6326849999999995,49.718249,5.769115,49.690939,60
135,P7683,Stockem,Viville,2019-03-15 05:47:00,2019-03-15 05:49:00,5.769115,49.690939,5.7865269999999995,49.688243,180
136,P7683,Viville,Arlon,2019-03-15 05:49:00,2019-03-15 05:52:00,5.7865269999999995,49.688243,5.809971,49.68053,60
137,IC2804,Ghent-Sint-Pieters,Brussels-South/Brussels-Midi,2019-03-15 05:00:00,2019-03-15 05:30:00,3.710675,51.035896,4.336531,50.835707,60
138,IC2804,Brussels-Central,Brussels-North,2019-03-15 05:41:00,2019-03-15 05:45:00,4.356801,50.845658,4.360846,50.859663,60
139,L2854,Antwerp-Central,Antwerp-Berchem,2019-03-15 04:57:00,2019-03-15 05:01:00,4.421101,51.2172,4.432221,51.19923,60
140,L2854,Heist-op-den-Berg,Booischot,2019-03-15 05:33:00,2019-03-15 05:38:00,4.708235,51.074146,4.773478,51.037344,120
141,L2854,Booischot,Begijnendijk,2019-03-15 05:38:00,2019-03-15 05:41:00,4.773478,51.037344,4.800338,51.021972,120
142,L2854,Begijnendijk,Aarschot,2019-03-15 05:41:00,2019-03-15 05:47:00,4.800338,51.021972,4.824043,50.984406,60
143,L2854,Aarschot,Wezemaal,2019-03-15 05:49:00,2019-03-15 05:55:00,4.824043,50.984406,4.747679,50.956261,360
144,L2854,Wezemaal,Leuven,2019-03-15 05:55:00,2019-03-15 06:02:00,4.747679,50.956261,4.715866,50.88228,360
145,S206476,Wavre,Bierges-Walibi,2019-03-15 05:56:00,2019-03-15 05:59:00,4.604778,50.716266999999995,4.594746,50.707772,60
146,S206476,Bierges-Walibi,Limal,2019-03-15 05:59:00,2019-03-15 06:02:00,4.594746,50.707772,4.575302,50.69214,60
147,L2876,Mortsel,Antwerp-Berchem,2019-03-15 05:54:00,2019-03-15 05:58:00,4.448437,51.182959999999994,4.432221,51.19923,180
148,L2876,Antwerp-Berchem,Antwerp-Central,2019-03-15 05:59:00,2019-03-15 06:03:00,4.432221,51.19923,4.421101,51.2172,120
149,P7711,Mariembourg,Philippeville,2019-03-15 05:09:00,2019-03-15 05:19:00,4.525691,50.095490000000005,4.535956,50.191639,60
150,P7711,Philippeville,Yves-Gomezée,2019-03-15 05:20:00,2019-03-15 05:27:00,4.535956,50.191639,4.492709,50.237133,60
151,P7711,Walcourt,Pry,2019-03-15 05:34:00,2019-03-15 05:36:00,4.435879,50.259219,4.4288050000000005,50.269278,120
152,P7711,Pry,Berzée,2019-03-15 05:36:00,2019-03-15 05:39:00,4.4288050000000005,50.269278,4.405908999999999,50.285603,120
153,P7711,Berzée,Cour-sur-Heure,2019-03-15 05:39:00,2019-03-15 05:42:00,4.405908999999999,50.285603,4.391491,50.300138000000004,60
154,P7711,Cour-sur-Heure,Ham-sur-Heure,2019-03-15 05:42:00,2019-03-15 05:45:00,4.391491,50.300138000000004,4.4046959999999995,50.319555,240
155,P7711,Ham-sur-Heure,Beignée,2019-03-15 05:45:00,2019-03-15 05:48:00,4.4046959999999995,50.319555,4.406305000000001,50.333892999999996,240
156,P7711,Beignée,Jamioulx,2019-03-15 05:48:00,2019-03-15 05:54:00,4.406305000000001,50.333892999999996,4.411294,50.352896,120
157,P7711,Jamioulx,Charleroi-Sud,2019-03-15 05:54:00,2019-03-15 06:03:00,4.411294,50.352896,4.438567,50.404709999999994,120
158,S61576,Schaarbeek/Schaerbeek,Brussels-North,2019-03-15 04:36:00,2019-03-15 04:40:00,4.378636,50.878513,4.360846,50.859663,60
159,S61576,Brussels-North,Brussels-Central,2019-03-15 04:42:00,2019-03-15 04:45:00,4.360846,50.859663,4.356801,50.845658,60
160,S61576,Brussels-Central,Brussels-South/Brussels-Midi,2019-03-15 04:46:00,2019-03-15 04:50:00,4.356801,50.845658,4.336531,50.835707,120
161,S61576,Brussels-South/Brussels-Midi,Halle,2019-03-15 04:53:00,2019-03-15 05:02:00,4.336531,50.835707,4.240634,50.733931,120
162,S61576,Edingen / Enghien,Herne,2019-03-15 05:15:00,2019-03-15 05:19:00,4.047357,50.697272999999996,4.014573,50.723701,60
163,S61576,Schendelbeke,Idegem,2019-03-15 05:41:00,2019-03-15 05:43:00,3.899286,50.797844,3.921553,50.801871000000006,60
164,S61576,Idegem,Zandbergen,2019-03-15 05:43:00,2019-03-15 05:46:00,3.921553,50.801871000000006,3.957653,50.806986,60
165,S61576,Eichem,Ninove,2019-03-15 05:51:00,2019-03-15 05:54:00,3.9937449999999997,50.823994,4.026133,50.839509,120
166,S61576,Ninove,Okegem,2019-03-15 05:55:00,2019-03-15 05:58:00,4.026133,50.839509,4.054557,50.857712,60
167,S61576,Okegem,Iddergem,2019-03-15 05:58:00,2019-03-15 06:01:00,4.054557,50.857712,4.06849,50.876886,60
168,S61576,Iddergem,Denderleeuw,2019-03-15 06:01:00,2019-03-15 06:04:00,4.06849,50.876886,4.071825,50.891925,120
169,S61576,Denderleeuw,Aalst,2019-03-15 06:05:00,2019-03-15 06:12:00,4.071825,50.891925,4.0396529999999995,50.942813,180
170,S203055,Ottignies,Limal,2019-03-15 05:22:00,2019-03-15 05:26:00,4.56936,50.673667,4.575302,50.69214,60
171,S203055,Wavre,Basse-Wavre,2019-03-15 05:32:00,2019-03-15 05:34:00,4.604778,50.716266999999995,4.621651,50.72442,120
172,S203055,Basse-Wavre,Gastuche,2019-03-15 05:34:00,2019-03-15 05:37:00,4.621651,50.72442,4.649598,50.736646,120
173,S203055,Gastuche,Archennes,2019-03-15 05:37:00,2019-03-15 05:40:00,4.649598,50.736646,4.662444,50.754345,60
174,S203055,Pécrot,Sint-Joris-Weert,2019-03-15 05:45:00,2019-03-15 05:47:00,4.651486,50.778517,4.651728,50.800631,180
175,S203055,Sint-Joris-Weert,Oud-Heverlee,2019-03-15 05:48:00,2019-03-15 05:52:00,4.651728,50.800631,4.653311,50.835931,180
176,S203055,Oud-Heverlee,Heverlee,2019-03-15 05:52:00,2019-03-15 05:56:00,4.653311,50.835931,4.6952,50.86253,180
177,S203055,Heverlee,Leuven,2019-03-15 05:57:00,2019-03-15 06:02:00,4.6952,50.86253,4.715866,50.88228,120
178,L5905,Arlon,Klengbetten,2019-03-15 05:35:00,2019-03-15 05:44:00,5.809971,49.68053,5.916385,49.646389,120
179,L5905,Klengbetten,Capellen,2019-03-15 05:46:00,2019-03-15 05:49:00,5.916385,49.646389,5.990833,49.644996,120
180,L5905,Capellen,Mamer,2019-03-15 05:50:00,2019-03-15 05:54:00,5.990833,49.644996,6.0201400000000005,49.625663,120
181,L5905,Mamer,Bertrange Strassen,2019-03-15 05:55:00,2019-03-15 05:58:00,6.0201400000000005,49.625663,6.060601,49.613002,120
182,L5905,Bertrange Strassen,Lëtzebuerg,2019-03-15 05:59:00,2019-03-15 06:05:00,6.060601,49.613002,6.133331,49.599996000000004,120
183,P7610,Rochefort-Jemelle,Marloie,2019-03-15 05:49:00,2019-03-15 05:55:00,5.266698,50.160401,5.313892,50.202821,60
184,P7610,Chapois,Leignon,2019-03-15 06:10:00,2019-03-15 06:12:00,5.124255000000001,50.262366,5.107778,50.267768,60
185,S23676,Erps-Kwerps,Kortenberg,2019-03-15 04:54:00,2019-03-15 04:57:00,4.585001,50.89651,4.5433010000000005,50.893066999999995,60
186,S23676,Kortenberg,Nossegem,2019-03-15 04:58:00,2019-03-15 05:01:00,4.5433010000000005,50.893066999999995,4.506112,50.883314,60
187,S23676,Zaventem,Diegem,2019-03-15 05:04:00,2019-03-15 05:06:00,4.469886,50.885723,4.442774,50.890478,60
188,S23676,Lot,Buizingen,2019-03-15 05:45:00,2019-03-15 05:47:00,4.273696,50.766364,4.258558,50.751577000000005,60
189,S23676,Buizingen,Halle,2019-03-15 05:48:00,2019-03-15 05:51:00,4.258558,50.751577000000005,4.240634,50.733931,60
190,S23676,Halle,Lembeek,2019-03-15 05:52:00,2019-03-15 05:55:00,4.240634,50.733931,4.221577,50.715107,60
191,S23676,Lembeek,Tubize,2019-03-15 05:55:00,2019-03-15 05:58:00,4.221577,50.715107,4.205729,50.691708,60
192,S23676,Tubize,Hennuyères,2019-03-15 05:59:00,2019-03-15 06:03:00,4.205729,50.691708,4.175893,50.651005,60
193,S23676,Hennuyères,Braine-le-Comte,2019-03-15 06:03:00,2019-03-15 06:11:00,4.175893,50.651005,4.137662000000001,50.605078999999996,60
194,IC3226,Froyennes,Herseaux,2019-03-15 05:37:00,2019-03-15 05:45:00,3.3548370000000003,50.62989,3.245959,50.713894,120
